,Symbol,Name,Industry,IndustryCode
3881,MBOT,Microbot Medical Inc,생명과학 및 메디컬 리서치,562020
3882,SOHOO,Sotherly Hotels Cum Redeemable Perptual 7.875 Pref Shs Series C,주택 및 상업용 리츠,601020
3883,DOGZ,Dogness International Corp Class A,섬유 및 의류,532020
3884,LPTH,LightPath Technologies Inc Class A,사무기기,571050
3885,JSPR,Jasper Therapeutics Inc,제약,562010
3886,ZIVO,Zivo Bioscience Inc,식품 및 담배,541020
3887,VIOT,Viomi Technology Co Ltd ADR,가정용품,532040
3888,KTTA,Pasithea Therapeutics Corp,생명과학 및 메디컬 리서치,562020
3889,MRM,Medirom Healthcare Technologies Inc ADR,"개인, 가정 용품 및 서비스",542010
3890,LANDP,Gladstone Land Corp PRF,주택 및 상업용 리츠,601020
3891,FOXW,FoxWayne Enterprises Acquisition Corp Class A,기타 금융업,556010
3892,WTRH,Waitr Holdings Inc,소프트웨어 및 IT서비스,572010
3893,WVFC,W V S Financial Corp,은행,551010
3894,GCTK,GlucoTrack Inc,헬스케어 장비 및 용품,561010
3895,MBRX,Moleculin Biotech Inc,제약,562010
3896,AUID,Authid Inc,소프트웨어 및 IT서비스,572010
3897,GTEC,Greenland Technologies Holding Corp,자동차 및 자동차 부품,531010
3898,PETZ,TDH Holdings Inc,식품 및 담배,541020
3899,FGI,FGI Industries Ltd,전문품 상점,534030
3900,ANY,Sphere 3D Corp,핀테크,573010
3901,STRN,Stran & Company Inc,미디어 및 출판,533020
3902,OCC,Optical Cable Corp,커뮤니케이션 및 네트워킹,571020
3903,AGTC,Applied Genetic Technologies Corp,생명과학 및 메디컬 리서치,562020
3904,PEGY,Pineapple Energy Inc,전기 유틸리티,591010
3905,CDAK,Codiak BioSciences  Inc.,생명과학 및 메디컬 리서치,562020
3906,DERM,Journey Medical Corp,제약,562010
3907,ZCMD,Zhongchao Inc Class A,비즈니스교육,631030
3908,RETO,ReTo Eco-Solutions Inc,건축 자재,512020
3909,LYLT,Loyalty Ventures Inc,미디어 및 출판,533020
3910,CHEK,Check Cap Ltd,생명과학 및 메디컬 리서치,562020
3911,NSYS,Nortech Systems Inc,반도체 및 반도체 장비,571010
3912,VTGN,VistaGen Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3913,CASI,CASI Pharmaceuticals Inc,제약,562010
3914,SYRS,Syros Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3915,CLPS,CLPS Inc,소프트웨어 및 IT서비스,572010
3916,FRGAP,Franchise Group 7.50 Cumulative Perpetual Pref Shs Series A,전문품 상점,534030
3917,GLBZ,Glen Burnie Bancorp,은행,551010
3918,OPHC,OptimumBank Holdings Inc,은행,551010
3919,LEGAU,Lead Edge Growth Opportunities Units,기타 금융업,556010
3920,AEY,ADDvantage Technologies Group Inc,커뮤니케이션 및 네트워킹,571020
3921,CUBA,Herzfeld Caribbean Basin Closed Fund,다양한 금융서비스,555010
3922,IMV,IMV Inc,생명과학 및 메디컬 리서치,562020
3923,NXTP,Nextplay Technologies Inc,소프트웨어 및 IT서비스,572010
3924,HUIZ,Huize Holding Ltd ADR,보험,553010
3925,APWC,Asia Pacific Wire & Cable Corporation Ltd,"건설장비 및 대형차, 기차, 배",521020
3926,GBNY,Generations Bancorp NY Inc,은행,551010
3927,BEAT,Heartbeam Inc,소프트웨어 및 IT서비스,572010
3928,IMAC,IMAC Holdings Inc,헬스케어 업체 및 서비스,561020
3929,SBIG,springbig Holdings Inc,전문 및 상업 서비스,522030
3930,SLGG,Super League Gaming  Inc.,소프트웨어 및 IT서비스,572010
3931,STKH,Steakholder Foods Ltd ADR,식품 및 담배,541020
3932,PETV,PetVivo Holdings Inc,헬스케어 장비 및 용품,561010
3933,LEVLP,Level One Bancorp  Depositary Shares 1 100th 7 50 Non Cumulative Perpetual,은행,551010
3934,ASLN,Aslan Pharmaceuticals Ltd ADR,생명과학 및 메디컬 리서치,562020
3935,SPRB,Spruce Biosciences Inc,생명과학 및 메디컬 리서치,562020
3936,BTOG,Bit Origin Ltd,핀테크,573010
3937,OCCIN,OFS Credit Company 5 25 Prf Shs Series E Due 2026,다양한 금융서비스,555010
3938,GLBS,Globus Maritime Ltd,화물 및 물류 서비스,524050
3939,VCNX,Vaccinex Inc,생명과학 및 메디컬 리서치,562020
3940,ELEV,Elevation Oncology Inc,생명과학 및 메디컬 리서치,562020
3941,TBLT,Toughbuilt Industries Inc,가정용품,532040
3942,DALN,Dallasnews Corp Series A,미디어 및 출판,533020
3943,MNSBP,MainStreet Bancshares Depositary Shares Representing Pref Shs,은행,551010
3944,TUEM,Tuesday Morning Corp,다양한 소매업,534020
3945,BFRI,Biofrontera Inc,제약,562010
3946,TNXP,Tonix Pharmaceuticals Holding Corp,생명과학 및 메디컬 리서치,562020
3947,MTBCO,CareCloud 8 75 Cumulative Redeemable Perpetual Pref Shs Series B,소프트웨어 및 IT서비스,572010
3948,SIEN,Sientra Inc,헬스케어 장비 및 용품,561010
3949,SOHON,SOTHERLY HOTELS Perpetual Pref Shs Series D,주택 및 상업용 리츠,601020
3950,ACST,Acasti Pharma Inc Class A,제약,562010
3951,VJET,Voxeljet AG ADR,사무기기,571050
3952,EFTR,eFFECTOR Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3953,LASE,Laser Photonics Corp,"건설장비 및 대형차, 기차, 배",521020
3954,EAR,Eargo Inc,헬스케어 장비 및 용품,561010
3955,DCTH,Delcath Systems Inc,헬스케어 장비 및 용품,561010
3956,CYCN,Cyclerion Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3957,ARDS,Aridis Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
3958,HLBZ,Helbiz Inc Class A,"개인, 가정 용품 및 서비스",542010
3959,UPC,Universe Pharmaceuticals Inc,제약,562010
3960,BSFC,Blue Star Foods Corp,식품 및 담배,541020
3961,NOVN,Novan Inc,제약,562010
3962,TRIB,Trinity Biotech PLC ADR Class A,헬스케어 장비 및 용품,561010
3963,BRFH,Barfresh Food Group Inc,음료,541010
3964,TAIT,Taitron Components Inc Class A,전자 장비 및 부품,571040
3965,APM,Aptorum Group Ltd Class A,제약,562010
3966,NLTX,Neoleukin Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3967,CYAD,Celyad Oncology SA ADR,생명과학 및 메디컬 리서치,562020
3968,ABVC,ABVC Biopharma Inc,생명과학 및 메디컬 리서치,562020
3969,HYRE,HyreCar Inc,운송업,524060
3970,AATC,Autoscope Technologies Corp,"건설장비 및 대형차, 기차, 배",521020
3971,MITO,Stealth BioTherapeutics Corp ADR,생명과학 및 메디컬 리서치,562020
3972,VERB,Verb Technology Company Inc,소프트웨어 및 IT서비스,572010
3973,BPTH,Bio Path Holdings Inc,생명과학 및 메디컬 리서치,562020
3974,CFMS,Conformis Inc,헬스케어 장비 및 용품,561010
3975,FFHL,Fuwei Films (Holdings) Co Ltd,화학,511010
3976,FSRD,Fast Radius Inc Class A,소프트웨어 및 IT서비스,572010
3977,DPRO,Draganfly Inc,우주항공 및 국방,521010
3978,WAVE,Eco Wave Power Global AB (publ) ADR,전기 유틸리티,591010
3979,CMMB,Chemomab Therapeutics Ltd ADR,생명과학 및 메디컬 리서치,562020
3980,RGLS,Regulus Therapeutics Inc,생명과학 및 메디컬 리서치,562020
3981,BSQR,Bsquare Corp,소프트웨어 및 IT서비스,572010
3982,APDN,Applied DNA Sciences Inc,화학,511010
3983,PXMD,PaxMedica Inc,생명과학 및 메디컬 리서치,562020
3984,SSNT,SilverSun Technologies Inc,소프트웨어 및 IT서비스,572010
3985,CLVR,Clever Leaves Holdings Inc,제약,562010
3986,PLUR,Pluri Inc,생명과학 및 메디컬 리서치,562020
3987,KINS,Kingstone Companies Inc,보험,553010
3988,XOMAP,XOMA 8 625 Cum Prpl Prf Shs Series A,생명과학 및 메디컬 리서치,562020
3989,CPOP,Pop Culture Group Co Ltd Class A,호텔 및 엔터테인먼트,533010
3990,EQOS,Eqonex Ltd,핀테크,573010
3991,VINC,Vincerx Pharma Inc,생명과학 및 메디컬 리서치,562020
3992,ANTE,Airnet Technology Inc ADR,미디어 및 출판,533020
3993,AYRO,AYRO Inc,자동차 및 자동차 부품,531010
3994,DTEA,DAVIDsTEA Inc,식품 및 약품소매,543010
3995,USEA,United Maritime Corp,화물 및 물류 서비스,524050
3996,GOVX,GeoVax Labs Inc,생명과학 및 메디컬 리서치,562020
3997,FWP,Forward Pharma A/S ADR,생명과학 및 메디컬 리서치,562020
3998,CDIO,Cardio Diagnostics Holdings Inc,생명과학 및 메디컬 리서치,562020
3999,CREG,Smart Powerr Corp,재생에너지,502010
4000,SIOX,Sio Gene Therapies Inc,제약,562010
4001,ERYP,Erytech Pharma SA ADR,생명과학 및 메디컬 리서치,562020
4002,FBRX,Forte Biosciences Inc,생명과학 및 메디컬 리서치,562020
4003,HSCS,Heart Test Laboratories Inc,헬스케어 장비 및 용품,561010
4004,ENTX,Entera Bio Ltd,생명과학 및 메디컬 리서치,562020
4005,BSGM,Biosig Technologies Inc,헬스케어 장비 및 용품,561010
4006,ELTK,Eltek Ltd,반도체 및 반도체 장비,571010
4007,IDAI,T Stamp Inc Class A,소프트웨어 및 IT서비스,572010
4008,EKSO,Ekso Bionics Holdings Inc,헬스케어 장비 및 용품,561010
4009,ACHV,Achieve Life Sciences Inc,생명과학 및 메디컬 리서치,562020
4010,TNON,Tenon Medical Inc,헬스케어 장비 및 용품,561010
4011,GRAY,Graybug Vision Inc,생명과학 및 메디컬 리서치,562020
4012,AMPG,Amplitech Group Inc,커뮤니케이션 및 네트워킹,571020
4013,MLND,Millendo Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4014,EDUC,Educational Development Corp,미디어 및 출판,533020
4015,AFIB,Acutus Medical Inc,헬스케어 장비 및 용품,561010
4016,ZKIN,ZK International Group Co Ltd,주택건설,532030
4017,NVVE,Nuvve Holding Corp,전기 유틸리티,591010
4018,ECOR,electroCore  Inc.,헬스케어 장비 및 용품,561010
4019,ZEST,Ecoark Holdings Inc,오일 및 가스,501020
4020,ITRM,Iterum Therapeutics PLC,생명과학 및 메디컬 리서치,562020
4021,POAI,Predictive Oncology Inc,헬스케어 장비 및 용품,561010
4022,ADMP,Adamis Pharmaceuticals Corp,제약,562010
4023,ICLK,iClick Interactive Asia Group Ltd ADR,미디어 및 출판,533020
4024,SRGA,Surgalign Holdings Inc,헬스케어 장비 및 용품,561010
4025,CNTG,Centogene NV,생명과학 및 메디컬 리서치,562020
4026,WHLM,Wilhelmina International Inc,전문 및 상업 서비스,522030
4027,AIMD,Ainos Inc,생명과학 및 메디컬 리서치,562020
4028,APTX,Aptinyx Inc,제약,562010
4029,ACER,Acer Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4030,JUPW,Jupiter Wellness Inc,"개인, 가정 용품 및 서비스",542010
4031,MARPS,Marine Petroleum Units,오일 및 가스,501020
4032,TPST,Tempest Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4033,VQS,Viq Solutions Inc,소프트웨어 및 IT서비스,572010
4034,SEAC,SeaChange International Inc,소프트웨어 및 IT서비스,572010
4035,IKT,Inhibikase Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4036,MGAM,Mobile Global Esports Inc,소프트웨어 및 IT서비스,572010
4037,ASTC,Astrotech Corp,우주항공 및 국방,521010
4038,VISL,Vislink Technologies Inc,커뮤니케이션 및 네트워킹,571020
4039,AEZS,Aeterna Zentaris Inc,생명과학 및 메디컬 리서치,562020
4040,CNTX,Context Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4041,COCP,Cocrystal Pharma Inc,제약,562010
4042,FGF,FG Financial Group Inc,보험,553010
4043,VIVK,Vivakor Inc,전문 및 상업 서비스,522030
4044,SGBX,SG Blocks Inc,주택건설,532030
4045,DGHI,Digihost Technology Inc,핀테크,573010
4046,DUOT,Duos Technologies Group Inc,소프트웨어 및 IT서비스,572010
4047,ACOR,Acorda Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4048,SLNH,Soluna Holdings Inc,소프트웨어 및 IT서비스,572010
4049,VEEE,Twin Vee PowerCats Co,레저 상품,532050
4050,LFMDP,LifeMD 8.875 Cumulative Perpetual Pref Shs Series A,다양한 소매업,534020
4051,PRPO,Precipio Inc,헬스케어 장비 및 용품,561010
4052,MRIN,Marin Software Inc,소프트웨어 및 IT서비스,572010
4053,MOXC,Moxian (BVI) Inc,소프트웨어 및 IT서비스,572010
4054,BNSO,Bonso Electronics International Inc,전자 장비 및 부품,571040
4055,SQFTP,Presidio Property Trus 9.375 Cumulative Redeemable Perpetual Cumulative,주택 및 상업용 리츠,601020
4056,AGRI,AgriFORCE Growing Systems Ltd,제약,562010
4057,MRAI,Marpai Inc Class A,소프트웨어 및 IT서비스,572010
4058,CHNR,China Natural Resources Inc,수도 유틸리티,591030
4059,SECO,Secoo Holding Ltd ADR,소프트웨어 및 IT서비스,572010
4060,AIRTP,Air T Funding Alpha Income Pref Shs,은행,551010
4061,TRKA,Troika Media Group Inc,미디어 및 출판,533020
4062,DGLY,Digital Ally Inc,커뮤니케이션 및 네트워킹,571020
4063,MDJH,MDJM Ltd,부동산 운영 관리,601010
4064,NRSN,Neurosense Therapeutics Ltd,생명과학 및 메디컬 리서치,562020
4065,XELB,Xcel Brands Inc,미디어 및 출판,533020
4066,ALRN,Aileron Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4067,LTRY,Lottery.com Inc,호텔 및 엔터테인먼트,533010
4068,YMTX,Yumanity Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4069,VRAX,Virax Biolabs Group Ltd,생명과학 및 메디컬 리서치,562020
4070,OCCIO,OFS Credit Company 6 125 Prf Series C,다양한 금융서비스,555010
4071,GENE,Genetic Technologies Ltd ADR,헬스케어 업체 및 서비스,561020
4072,STRRP,Star Equity Holdings Cumulative Perpetual Pref Shs Series A,헬스케어 업체 및 서비스,561020
4073,JCTCF,Jewett-Cameron Trading Company Ltd,종이 및 임산물,513010
4074,REUN,Reunion Neuroscience Inc,제약,562010
4075,IPW,iPower Inc,소프트웨어 및 IT서비스,572010
4076,ACRX,AcelRx Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
4077,CLEU,China Liberal Education Holdings Ltd,교육서비스,631010
4078,MKTYP,Mechanical Technology Inc PRF,"건설장비 및 대형차, 기차, 배",521020
4079,TLIS,Talis Biomedical Corp,생명과학 및 메디컬 리서치,562020
4080,UIHC,United Insurance Holdings Corp,보험,553010
4081,PLXP,PLx Pharma Inc,제약,562010
4082,DXYN,Dixie Group Inc Class A,가정용품,532040
4083,MICS,Singing Machine Company Inc,"컴퓨터, 전화 및 가전제품",571060
4084,CNFR,Conifer Holdings Inc,보험,553010
4085,LIZI,Lizhi Inc ADR,소프트웨어 및 IT서비스,572010
4086,ATNF,180 Life Sciences Corp,생명과학 및 메디컬 리서치,562020
4087,FRZA,Forza X1 Inc,레저 상품,532050
4088,PSHG,Performance Shipping Inc,화물 및 물류 서비스,524050
4089,NVCN,Neovasc Inc,헬스케어 장비 및 용품,561010
4090,LIQT,LiqTech International Inc,전문 및 상업 서비스,522030
4091,CBIO,Catalyst Biosciences Inc,생명과학 및 메디컬 리서치,562020
4092,ONCR,Oncorus Inc,생명과학 및 메디컬 리서치,562020
4093,TCDA,Tricida Inc,생명과학 및 메디컬 리서치,562020
4094,HGEN,Humanigen Inc,제약,562010
4095,KBNT,Kubient Inc,미디어 및 출판,533020
4096,PBTS,Powerbridge Technologies Co Ltd,소프트웨어 및 IT서비스,572010
4097,CARV,Carver Bancorp Inc,은행,551010
4098,NISN,Nisun International Enterprise Development Group Co Ltd Class A,핀테크,573010
4099,SONM,Sonim Technologies Inc,커뮤니케이션 및 네트워킹,571020
4100,HALL,Hallmark Financial Services Inc,보험,553010
4101,WAVD,Wavedancer Inc,소프트웨어 및 IT서비스,572010
4102,BWV,Blue Water Vaccines Inc,제약,562010
4103,GVP,GSE Systems Inc,소프트웨어 및 IT서비스,572010
4104,NCTY,The9 Ltd ADR,소프트웨어 및 IT서비스,572010
4105,TYDE,Cryptyde Inc,핀테크,573010
4106,REDU,Rise Education Cayman Ltd ADR,교육서비스,631010
4107,PYPD,PolyPid Ltd,제약,562010
4108,PFIN,P&F Industries Inc Class A,"건설장비 및 대형차, 기차, 배",521020
4109,NEXI,Neximmune Inc,생명과학 및 메디컬 리서치,562020
4110,MTCR,Metacrine Inc,생명과학 및 메디컬 리서치,562020
4111,BTB,Bit Brother Ltd Class A,식품 및 약품소매,543010
4112,QUMU,Qumu Corp,소프트웨어 및 IT서비스,572010
4113,CRBP,Corbus Pharmaceuticals Holdings Inc,생명과학 및 메디컬 리서치,562020
4114,JAGX,Jaguar Health Inc,생명과학 및 메디컬 리서치,562020
4115,MCVT,Mill City Ventures III Ltd,은행,551010
4116,BTCS,BTCS Inc,전문 및 상업 서비스,522030
4117,ELSE,Electro-Sensors Inc,"건설장비 및 대형차, 기차, 배",521020
4118,BJDX,Bluejay Diagnostics Inc,헬스케어 장비 및 용품,561010
4119,LMNL,Liminal BioSciences Inc,생명과학 및 메디컬 리서치,562020
4120,YOSH,Yoshiharu Global Co Class A,호텔 및 엔터테인먼트,533010
4121,EZFL,EzFill Holdings Inc,오일 및 가스,501020
4122,SISI,Shineco Inc,제약,562010
4123,QTT,Qutoutiao Inc ADR,소프트웨어 및 IT서비스,572010
4124,SBET,Sharplink Gaming Ltd,소프트웨어 및 IT서비스,572010
4125,INDP,Indaptus Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4126,MTSL,Mer Telemanagement Solutions Ltd,소프트웨어 및 IT서비스,572010
4127,SGTX,Sigilon Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4128,SBFM,Sunshine Biopharma Inc,제약,562010
4129,MCLD,mCloud Technologies Corp,소프트웨어 및 IT서비스,572010
4130,RNXT,RenovoRx Inc,헬스케어 장비 및 용품,561010
4131,EDSA,Edesa Biotech Inc,생명과학 및 메디컬 리서치,562020
4132,EEIQ,EpicQuest Education Group International Ltd,교육서비스,631010
4133,NMTC,Neuroone Medical Technologies Corp,헬스케어 장비 및 용품,561010
4134,TSRI,TSR Inc,소프트웨어 및 IT서비스,572010
4135,CYCC,Cyclacel Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
4136,PSTV,Plus Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4137,FLJ,FLJ Group Ltd ADR,부동산 운영 관리,601010
4138,EBET,Ebet Inc,호텔 및 엔터테인먼트,533010
4139,ATHE,Alterity Therapeutics Ltd ADR,생명과학 및 메디컬 리서치,562020
4140,VVOS,Vivos Therapeutics Inc,헬스케어 장비 및 용품,561010
4141,NXPL,NextPlat Corp,소프트웨어 및 IT서비스,572010
4142,ONCS,OncoSec Medical Inc,생명과학 및 메디컬 리서치,562020
4143,BTBD,Bt Brands Inc,호텔 및 엔터테인먼트,533010
4144,NLSP,NLS Pharmaceutics AG,생명과학 및 메디컬 리서치,562020
4145,WHLR,Wheeler Real Estate Investment Trust Inc,주택 및 상업용 리츠,601020
4146,VYNE,Vyne Therapeutics Inc,제약,562010
4147,STRR,Star Equity Holdings Inc,헬스케어 업체 및 서비스,561020
4148,FGFPP,FG Financial Group 8.00 Cumulative Pref Shs,보험,553010
4149,CANB,Can B Corp,식품 및 약품소매,543010
4150,LYL,Dragon Victory International Ltd,전문 및 상업 서비스,522030
4151,FEMY,Femasys Inc,헬스케어 장비 및 용품,561010
4152,IMPPP,Imperial Petroleum 8.75 Cumulative Redeemable Perpetual Pref Shs Series A,재생에너지,502010
4153,EDTK,Skillful Craftsman Education Technology Ltd,비즈니스교육,631030
4154,APVO,Aptevo Therapeutics Inc,생명과학 및 메디컬 리서치,562020
4155,OBSV,Obseva SA,생명과학 및 메디컬 리서치,562020
4156,VERO,Venus Concept Inc,헬스케어 장비 및 용품,561010
4157,CYTH,Cyclo Therapeutics Inc,제약,562010
4158,TIVC,Tivic Health Systems Inc,헬스케어 장비 및 용품,561010
4159,XELA,Exela Technologies Inc,소프트웨어 및 IT서비스,572010
